SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	Year-年
硕士	补中益气汤加减联合敏使朗治疗脾胃虚弱型特发性耳鸣的观察研究	梁贝蕊	福建中医药大学	福建中医药大学	特发性耳鸣;;补中益气汤;;脾胃虚弱	目的:观察补中益气汤加减联合敏使朗和单用敏使朗两种方案治疗脾胃虚弱型特发性耳鸣患者的临床疗效,探讨补中益气汤加减联合敏使朗治疗脾胃虚弱型特发性耳鸣的疗效,以期为患者提供安全有效的治疗方案。方法:选取64例脾胃虚弱型特发性耳鸣患者,随机分组至A、B两组,A组即观察组(中西药联合组)、B组即对照组(西药组),各32例。A组给予敏使朗(甲磺酸倍他司汀片)治疗,B组在A组基础上联合补中益气汤加减治疗,均连续治疗4周,观察并记录两组患者治疗前后中医证候积分、耳鸣严重程度量表(TEQ)、耳鸣残疾量表(THI)、匹兹堡睡眠质量指数量表(PSQI)、高刺激率听性脑干反应I～V波间期差值(高刺激率ABR I～V△IPL),以SPSS25.0软件对两组治疗前后结果进行统计学处理。结果:1、研究共纳入脾胃虚弱型特发性耳鸣患者64例,64例患者均顺利完成本次研究,无剔除、脱落等情况。治疗前,两组患者的一般资料(性别、年龄、患侧、病程、诱因)、中医证候积分、TEQ评分及评级、THI评分、PSQI评分、高刺激率ABR I～V△IPL之间的差异均无统计学意义(P>0.05),具有可比性。2、治疗后,中医证候积分对比:两组治疗后中医证候积分较治疗前下降,组内比较差异均有统计学意义(P<0.05);治疗后A组中医证候积分低于B组,组间比较差异有统计学意义(P<0.05)。3、治疗后,TEQ评分及评级对比:两组治疗后TEQ评分及评级均较治疗前下降,组内比较差异均有统计学意义(P<0.05);治疗后A组TEQ评分及评级低于B组,差异有统计学意义(P<0.05),组间比较差异有统计学意义(P<0.05)。4、治疗后,THI评分对比:两组治疗后THI量表的总分、F分(功能性评分)、E分(情绪性评分)、C分(严重性评分)均较治疗前下降,组内比较差异均有统计学意义(P<0.05);治疗后A组的THI量表的总分、细目分均低于B组,二者在THI总分、E分上的差异有统计学意义(P值均<0.05),而在F分、C分上的差异则没有统计学意义(P值均>0.05)。5、治疗后,PSQI评分对比:两组治疗后PSQI评分较治疗前下降,组内比较差异均有统计学意义(P<0.05);治疗后A组PSQI评分低于B组,组间比较差异有统计学意义(P<0.05)。6、治疗后,高刺激率ABR I～V△IPL对比:两组治疗后高刺激率ABR I～V△IPL数值均较治疗前下降,组内比较差异均无统计学意义(P>0.05);治疗后A组高刺激率ABR I～V△IPL数值低于B组,组间比较无统计学意义(P>0.05)。7、总有效率对比:最终A组总有效率为84.37%(27/32),B组总有效率为59.37%(19/32),A组总体疗效优于B组,两组总有效率上的差异有统计学意义(P<0.05)。8、安全性评价:观察期间,未发生不良事件。结论:1、补中益气汤加减联合敏使朗或单用敏使朗对于脾胃虚弱型特发性耳鸣患者均有一定治疗效果。2、补中益气汤加减联合敏使朗对于脾胃虚弱型特发性耳鸣患者的治疗效果优于单用敏使朗,在改善临床症状、调整不良情绪、提高睡眠质量等方面更有优势,且未发生不良反应,值得推广。	2022
硕士	补中益气丸联合铁剂治疗气虚型缺铁性贫血的临床观察	范婷婷	广州中医药大学	广州中医药大学	缺铁性贫血;;补中益气丸;;中成药;;气虚;;临床观察	目的: 通过补中益气丸联合铁剂治疗气虚型缺铁性贫血,系统分析治疗前后中医症状积分、外周血象、铁代谢的变化以及胃肠道不良反应率,为临床治疗本病提供更为安全有效的临床思路。 方法: 选取69例符合纳入标准患者,将其按照随机数字法分为中药组予以补中益气丸、西药组予以口服琥珀酸亚铁片、以及中西药组予以补中益气丸联合琥珀酸亚铁片,每组23例,疗程为8周。观察记录3组患者治疗前后中医症状积分、血常规、铁代谢指标及胃肠道不良反应发生情况。 结果: 1.按中医疗效标准,补中益气丸联合铁剂治疗缺铁性贫血能明显改善气虚症状,中医疗效显著。 2.按西医疗效标准,补中益气丸联合铁剂治疗可提高Hb、SI。中药组、西药组、中西药组总显效率分别为30.4%、100%、100%,3组总显效率比较差异具有统计学意义(P<0.05) 3.补中益气丸能减少琥珀酸亚铁片所引起的胃肠道不良反应的发生,且明显低于单纯铁剂治疗。 结论: 补中益气丸联合铁剂治疗气虚型缺铁性贫血可有效改善中医症状,疗效显著,并可有效减少铁剂胃肠道不良反应的发生,值得进一步研究与推广应用。	2022
硕士	补中益气汤对食管癌开胸术后伤口愈合影响的临床研究	张文杰	山西省中医药研究院	山西省中医药研究院	食管癌;;开胸手术;;切口愈合;;补中益气汤	目的:补中益气汤首载于《内外伤辨惑论》,具有抗肿瘤、抗细菌与病毒感染、增强免疫力等作用,自2010年后关于该方剂的药物作用研究仍呈增长趋势,广大学者对补中益气汤的关注度越来越高,且该方剂仍具有潜在价值尚未发掘。笔者随导师学习过程中发现该方剂对于食管癌术后伤口愈合存在一定的促进效果,因此,展开本次研究,旨在探讨和验证补中益气汤对食管癌开胸术后伤口愈合的影响。方法:随机收集2021年01月-2021年12月山西省中医院胸外科住院食管癌开胸术后患者60例(均知情同意,自愿参与),按随机数字表分2组,对照组、治疗组各30例。两组患者均接受食管癌开胸手术,术后24h内常规予抗生素预防感染。对照组给予每日1次的常规换药加外用重组表皮生长因子凝胶,至手术切口愈合为止。治疗组在此基础加用补中益气汤,方药组成:黄芪20g、升麻3g、柴胡3g、人参10g、炙甘草6g、当归10g、陈皮6g、白术10g。由本院中药房代煎,取600ml水,煎至300ml,均分后早晚两次鼻饲温服,每日1剂,至手术切口愈合。观察两组切口干燥时间、肉芽形成时间、切口愈合时间,对比不同时间点两组血液中白细胞计数(WBC)数值变化,观察切口愈合等级改变及安全性等级评估结果。结果:(1)治疗组患者切口干燥时间、肉芽形成时间、切口愈合时间均明显低于对照组,差异显著(P<0.05);(2)观察术后不同时间点患者WBC水平变化,显示随着时间的推移,两组患者的WBC水平逐渐下降,趋近于正常值,不同时间点WBC水平与术后1d相比均明显下降,差异显著(P<0.05);治疗组术后5d开始WBC水平均低于对照组,差异存在统计学意义(P<0.05);(3)两组术后15d切口愈合等级对比,对照组为甲级(60.00%)、乙级(33.33%)、丙级(6.67%),治疗组为甲级(90.00%)、乙级(10.00%),丙级(0.00%)治疗组的切口愈合等级优于对照组,差异显著(P<0.05);(4)两组术后安全性评价显示,对照组安全等级情况为1级(56.67%)、2级(36.67%)、3级(6.66%),治疗组安全等级为1级(86.67%)、2级(10.00%)、3级(3.33%),治疗组明显优于对照组,差异显著(P<0.05)。结论:在食管癌开胸术后采用中医补中益气汤辅助常规换药,有助于促进患者手术切口愈合,缩短切口干燥时间、肉芽形成时间、切口愈合时间,提升机体损伤的治愈能力,且安全性较高。	2022
硕士	暖泉贴治疗儿童神经性尿频（脾肾气虚证）的临床疗效观察	张哲媛	黑龙江中医药大学	黑龙江中医药大学	暖泉贴;;穴位贴敷;;儿童神经性尿频;;脾肾气虚型	目的:通过观察暖泉贴联合缩泉丸、补中益气丸对治疗儿童神经性尿频(脾肾气虚证)的临床效果,寻求更加有效的易被患儿家长接受的治疗本病的中医治疗方法。方法:共选取了60例于2020年12月至2021年12月期间,在黑龙江中医药大学附属第一医院儿科门诊治疗的3-10周岁符合标准的脾肾气虚型神经性尿频患儿,采用随机数字表法分2组,治疗组与对照组各30例。对照组给予中成药缩泉丸合补中益气丸口服,治疗组在对照组基础上穴位外敷暖泉贴。14天后,对接受治疗的两组患儿进行临床效果的数据对比并做出分析。治疗后3个月,比较两组的复发率。结果:1、治疗组和对照组的疾病有效率分别为82.76%、55.56%,两组对比,P<0.05,有显著性差异;两组的中医证候有效率分别为86.21%、59.26%,两组对比,P<0.05,有显著性差异。治疗组疗效优于对照组。2、两组的主症积分、次症总积分、中医证候总积分、畏寒怕冷积分对比,P<0.05,具有显著性差异。治疗组改善主症、畏寒怕冷症状优于对照组。3、治疗组和对照组3个月后的复发率分别为4.17%、46.67%,两组对比,P<0.05,差异有统计学意义。治疗组在治疗后的复发率低于对照组。结论:1、暖泉贴联合缩泉丸、补中益气丸治疗脾肾气虚型儿童神经性尿频临床疗效显著。2、暖泉贴联合缩泉丸、补中益气丸能够改善脾肾气虚型神经性尿频患儿的尿频、尿急、畏寒怕冷症状。3、暖泉贴联合缩泉丸、补中益气丸能有效降低脾肾气虚型神经性尿频患儿的复发率。	2022
硕士	补中益气汤联合盆底康复治疗脾气虚证POP的临床观察及对血清MMP-9的影响	陈观木生	福建中医药大学	福建中医药大学	盆腔器官脱垂;;脾气虚证;;补中益气汤;;盆底康复;;基质金属蛋白酶-9	目的:通过观察补中益气汤联合盆底康复(Kegel运动+生物反馈电刺激)治疗脾气虚证POP患者的疗效和对血清MMP-9含量的影响,并与单纯使用盆底康复进行对比,探讨补中益气汤联合盆底康复治疗POP的疗效和血清MMP-9的含量与POP的关系,丰富中西医结合治疗POP的理论基础。方法:将符合纳入标准的脾气虚证POP患者共70例,按随机数字表法分为治疗组与对照组,每组各35例。对照组采用盆底康复治疗,治疗组在对照组的基础上加服补中益气汤,共治疗3个月。治疗前和治疗后收集对照组和治疗组患者的POP-Q分度、PFDI-20评分、中医证候积分、盆底表面肌电评估值、血清MMP-9含量,并对数据进行统计分析,评估疗效。结果:1、疗效临床症状疗效:对照组有效率为76.47%,治疗组有效率为88.23%,治疗组有效率显著提升(P<0.05);中医证候疗效:对照组有效率为76.47%,治疗组有效率为91.18%,治疗组有效率显著提升(P<0.05);说明两种治疗均具有良好的疗效,治疗组的疗效优于对照组。2、临床症状改善两组治疗后与治疗前比较,PFDI-20评分、中医证候积分均有改善(P<0.05);治疗组与对照组相比PFDI-20评分、中医证候积分显著改善(P<0.05);说明两种治疗均能改善PFDI-20评分、中医证候积分,治疗组效果更佳。3、盆底肌功能两组治疗后与治疗前比较,盆底肌电评估各阶段测试值均升高(P<0.05);治疗组盆底肌电评估各阶段测试值与对照组相比显著提升(P<0.05);说明两种治疗均能改善盆底肌功能,治疗组盆底肌功能的改善优于对照组。4、血清MMP-9含量治疗前血清MMP-9的含量与POP-Q分度存在正的秩相关关系(P<0.05)。两组治疗后与治疗前相比血清MMP-9的含量均下降(P<0.05);治疗组血清MMP-9含量显著低于对照组(P<0.05);说明两种治疗均能使血清MMP-9含量降低,治疗组效果更优。结论:1.单纯运用盆底康复和运用补中益气汤联合盆底康复治疗脾气虚证POP患者均具有良好的疗效,能改善患者的中医证候评分、PFDI-20评分、盆底表面肌电评估值,两者联用疗效更为明显。2.血清MMP-9的含量可能与POP的严重程度相关,单纯运用盆底康复和运用补中益气汤联合盆底康复均能降低血清中MMP-9的含量,两者联用的效果更为明显。	2022
硕士	补中益气汤联合盆底康复对脾气虚证压力性尿失禁疗效及TGF-β1表达的影响	陈仔颖	福建中医药大学	福建中医药大学	压力性尿失禁;;转化生长因子;;补中益气汤;;脾气虚;;盆底康复	目的通过观察SUI相关指标的变化,探讨补中益气汤联合盆底康复对脾气虚证轻、中度SUI临床疗效及血清TGF-β1表达的影响。方法收集对象为2021年2月至2021年12月于福建省人民医院就诊的脾气虚证轻、中度SUI患者以及女性健康体检者。将符合纳入本次研究条件的60例患者按随机数字表法分为治疗组与对照组,每组各30例,将健康体检者30例纳入正常组。对照组行凯格尔训练及生物反馈电刺激治疗,治疗组在其基础上服用补中益气汤,共治疗10周。收集正常组的血清TGF-β1以及对照组和治疗组两组治疗前后的中医证候评分、ICI-Q-SF评分、盆底表面肌电值、血清TGF-β1评估临床疗效,并对其进行相关统计学分析。结果1.病例完成情况:共脱落1例,为治疗组。最终纳入脾气虚证轻、中度SUI患者59例,对照组30例,治疗组29例;健康体检者30例。2.基线比较:各组一般资料及治疗前各指标相比无差异(P>0.05),具有可比性。3.疗效比较:(1)中医证候疗效:经治疗,治疗组有效率为96.55%,对照组有效率为66.67%,治疗组优于对照组(P<0.05)。(2)临床症状疗效:经治疗,治疗组有效率为93.1%,对照组有效率为80%,治疗组优于对照组(P<0.05)。4.中医证候评分比较:经治疗,对照组和治疗组的中医证候评分均较前下降(P<0.05),且治疗组下降更明显(P<0.05)。5.ICI-Q-SF评分比较:经治疗,对照组和治疗组的ICI-Q-SF评分均较前下降(P<0.05),且治疗组下降更明显(P<0.05)。6.盆底表面肌电值比较:经治疗,对照组和治疗组的I类肌耐力平均值、II类肌最大值及I类肌平均值均较前升高(P<0.05),且治疗组升高更明显(P<0.05)。7.血清TGF-β1含量比较:(1)正常组与SUI组血清TGF-β1含量比较:与健康体检者相比,治疗前SUI患者中血清中TGF-β1含量减少(P<0.01)。(2)经治疗,对照组和治疗组的血清TGF-β1含量均较前升高(P<0.05),且治疗组升高更明显(P<0.05)。8.相关性分析:血清TGF-β1的含量与SUI分度及ICI-Q-SF评分呈负相关(P<0.05),与I类肌耐力平均值、II类肌最大值及I类肌平均值呈正相关(P<0.05)。结论1.单纯盆底康复及联合补中益气汤对脾气虚证轻、中度SUI均有治疗效果,但两者合用对改善患者临床症状、体征效果更佳。2.血清TGF-β1与脾气虚证轻、中度SUI患者的盆底肌受损程度及病情轻重存在一定的相关性。3.补中益气汤联合盆底康复治疗脾气虚证轻、中度SUI患者可能通过促进血清TGF-β1的表达,改善患者盆底肌功能,减少漏尿,延缓SUI的进展。	2022
硕士	补中益气汤联合肺康复治疗COPD稳定期肺脾气虚证的临床疗效观察	林诗颖	福建中医药大学	福建中医药大学	COPD稳定期;;肺脾气虚证;;补中益气汤;;肺康复	目的:通过临床应用补中益气汤联合肺康复治疗COPD稳定期肺脾气虚证患者,观察其对临床疗效、中医证候、运动耐力、生存质量、呼吸困难程度及肺功能的影响,评估该方法的临床治疗优势,以期为临床治疗COPD稳定期肺脾气虚证提供新的思路。方法:选取2021年2月至2021年12月于福建中医药大学附属人民医院呼吸科门诊随诊的COPD稳定期肺脾气虚证患者90例,采用随机数字表法,将90例患者随机分为对照组、肺康复组、中药肺康复组,每组各30例。对照组给予常规西医治疗,肺康复组在对照组的基础上加入肺康复训练(振动正压呼气训练、主动呼吸循环技术),中药肺康复组则在肺康复组的基础上加服补中益气汤中药汤剂,总疗程为8周。观察患者治疗前后的中医证候疗效、中医证候总积分、中医证候主次症积分、6MWD、CAT评分、m MRC、FEV1%pred的变化情况,进行统计分析,得出临床研究结果。结果:1、一般资料:治疗前对三组患者的性别、年龄、病程、吸烟史、气流受限分级进行统计学分析比较,差异无统计学意义(P>0.05),具有可比性。2、中医证候疗效:治疗后对照组总有效率为61.54%,肺康复组为72.00%,中药肺康复组为92.31%;组间比较,中药肺康复组与对照组、肺康复组比差异具有统计学意义(P<0.05),对照组和肺康复组比差异无统计学意义(P>0.05)。3、中医证候积分方面:三组患者治疗后的中医证候总积分、主症积分均较治疗前降低(P<0.05)。中药肺康复组的次症积分较治疗前降低(P<0.05),而对照组和肺康复组较治疗前无明显变化(P>0.05);组间比较,中药肺康复组治疗后中医证候总积分、主症积分、次症积分均低于对照组、肺康复组(P<0.05);肺康复组治疗后主症积分低于对照组(P<0.05);肺康复组治疗后中医证候总积分、次症积分与对照组无明显差异(P>0.05)。4、6MWD:治疗后三组患者的6MWD均较治疗前增加,差异具有统计学意义(P<0.05);组间比较,中药肺康复组治疗后6MWD较对照组和肺康复组增加,且肺康复组优于对照组,差异具有统计学意义(P<0.05)。5、CAT评分:治疗后三组患者的CAT评分均较治疗前减少,差异具有统计学意义(P<0.05);组间比较,中药肺康复组治疗后CAT评分低于对照组和肺康复组,且肺康复组低于对照组,差异具有统计学意义(P<0.05)。6、m MRC:治疗后肺康复组和中药肺康复组的m MRC均较治疗前减少,差异具有统计学意义(P<0.05),但对照组较治疗前无明显变化,差异无统计学意义(P>0.05);组间比较,肺康复组和中药肺康复组治疗后m MRC均低于对照组,差异具有统计学意义(P<0.05),但肺康复组和中药肺康复组比较无明显差异(P>0.05)。7、FEV1%pred:治疗后三组患者的FEV1%pred均较治疗前无明显变化,差异无统计学意义(P>0.05);组间比较,治疗后三组之间比较无明显差异(P>0.05)。结论:补中益气汤联合肺康复治疗COPD稳定期肺脾气虚证的患者有效,减轻患者临床症状,增强运动耐力,提高生存质量,改善呼吸困难程度,且未出现不良反应,为COPD稳定期患者提供了安全有效的中西医结合治疗方法。	2022
硕士	基于“脑-肠轴”探讨升阳益胃汤对肠易激综合征大鼠的影响	杨悦	黑龙江中医药大学	黑龙江中医药大学	升阳益胃汤;;肠易激综合征;;脑-肠轴;;脑肠肽	目的:从“脑-肠轴”角度探讨升阳益胃汤对腹泻型肠易激综合征(diarrhea-predominant irritable bowel syndrome,IBS-D)大鼠脑肠肽含量变化的影响,以探讨升阳益胃汤对IBS-D大鼠“脑-肠轴”的调节机制。方法:将60只健康雄性SD大鼠随机分为空白组、模型组、阳性药对照组、升阳益胃汤高剂量组、升阳益胃汤中剂量组、升阳益胃汤低剂量组。除空白组外,其余大鼠均采用番泻叶灌胃联合束缚应激、夹尾刺激建立IBS-D模型,造模时间为14d。造模成功后,升阳益胃汤高、中、低剂量组分别灌服相应浓度的升阳益胃汤,阳性药对照组灌服匹维溴铵混悬液,模型组及空白组灌服等体积的生理盐水,灌胃时间持续14d。于第28天末次灌胃给药一小时后,对大鼠进行体质量测量、腹壁撤退反射评分(Abodominal withdrawal reflex,AWR)、酶联免疫吸附法(ELISA)检测各组大鼠结肠、下丘脑组织中5-HT、SP、VIP的含量、HE染色观察各组大鼠结肠黏膜组织学病理变化。结果:(1)造模前,各组大鼠精神状态、排便情况、皮毛颜色等无明显差异;造模结束后,造模大鼠与空白组大鼠比较,精神状态萎靡不振,便稀或溏,喜好扎堆,对外界刺激敏感,体质量增长明显减缓(P<0.01);药物干预结束后,升阳益胃汤高、中、低剂量组及阳性药对照组体质量增长高于模型组,但差异无统计学意义(P>0.05)。(2)造模结束后,与空白组比较,造模大鼠AWR评分明显升高(P<0.01),提示造模大鼠呈现内脏高敏感性;药物干预结束后,与模型组比较,升阳益胃汤高、中、低剂量组及阳性药对照组AWR评分明显降低(P<0.01)。(3)与空白组比较,模型组大鼠结肠及下丘脑组织中5-HT、SP、VIP的含量显著升高(P<0.05,P<0.01);药物干预结束后,与模型组比较,升阳益胃汤高、中、低剂量组、阳性药对照组5-HT、SP、VIP的含量均显著降低(P<0.01),提示:升阳益胃汤各剂量组能降低IBS-D大鼠脑肠肽5-HT、SP、VIP的含量;(4)HE染色观察:模型组、阳性药对照组大鼠结肠间质存在较多淋巴细胞,其余各组结肠间质存在少量淋巴细胞,无其他病理学改变,符合肠易激综合征病理特点。结论:升阳益胃汤各剂量组可改善IBS-D大鼠一般情况及体质量下降情况,有效降低内脏敏感性,显著降低结肠及下丘脑组织中5-HT、SP、VIP的含量。升阳益胃汤对IBS-D大鼠“脑-肠轴”的调节机制可能是通过降低结肠及下丘脑组织中5-HT、SP、VIP的含量实现的。	2022
硕士	金匮肾气丸合补中益气丸对自然衰老小鼠AMPKα表达的影响	叶蓉	桂林医学院	桂林医学院	衰老;;金匮肾气丸;;补中益气丸;;AMPKα;;代谢	目的:检测金匮肾气丸合补中益气丸对老年小鼠运动能力、体重、不同部位体温、血糖的影响;检测金匮肾气丸合补中益气丸对老年小鼠内脏器官腺苷酸活化蛋白激酶(AMPKα)以及磷酸化腺苷酸活化蛋白激酶(P-AMPKα)蛋白表达的影响,初步探讨金匮肾气丸合补中益气丸对生物能量代谢关键分子的调节作用机制,为预防和治疗衰老所致的生理代谢功能下降及相关疾病提供理论和实验依据。方法:构建自然衰老小鼠模型(18～24月龄),随机分成正常对照组(Contorl)、金匮肾气丸组(JKSQ)、补中益气丸组(BZYQ)、金匮肾气丸合补中益气丸组(JKSQ&BZYQ),跟踪检测老年小鼠体重、不同部位体温和血糖,通过平衡杆试验、旷场试验、悬挂试验评估老年小鼠运动能力,检测金匮肾气丸合补中益气丸对老年小鼠的生理调控情况。通过蛋白免疫印迹(Western Blot,WB)和免疫荧光方法检测老年小鼠肝脏、胰腺、肾脏、脾脏、空肠、结肠中AMPKα、P-AMPKα蛋白表达,以分析可能的潜在作用机制。结果:1、体重数据显示,与给药前相比,Contorl及BZYQ老年小鼠给药后体重明显下降(P<0.05),而JKSQ&BZYQ体重变化不明显。2、体温数据显示,老年小鼠头部、颈部、胸部、腹部近心端体温较高,四肢和尾部体温较低,尤以左下肢和尾部体温最低,体温呈向心性分布;给药后,JKSQ&BZYQ老年小鼠体温升高,右上肢、左下肢及右下肢体温较Contorl明显升高(P<0.05);且JKSQ&BZYQ老年小鼠左下肢和右下肢体温较自身给药前相比亦明显升高(P<0.05)。3、空腹血糖数据显示,Contorl老年小鼠血糖水平比自身给药前明显升高(P<0.05)。给药后,JKSQ&BZYQ老年小鼠血糖水平较Contorl更接近正常值(P<0.05)。4、行为学数据显示,(1)平衡杆试验:与给药前相比,Contorl及BZYQ老年小鼠给药后平衡杆所用时间明显增加(P<0.05),而JKSQ&BZYQ所用时间减少,但无显著差异。(2)旷场试验:与给药前相比,Contorl、JKSQ及BZYQ老年小鼠给药后旷场运动距离减少,而JKSQ&BZYQ旷场运动距离增加,但均无显著差异。(3)悬挂试验:与给药前相比,Contorl老年小鼠给药后悬挂所用时间显著减少(P<0.01);给药后,JKSQ、BZYQ及JKSQ&BZYQ老年小鼠悬挂所用时间均比Contorl显著增加(P<0.001)。5、Western Blot结果显示,在老年小鼠肝脏、脾脏、肾脏、胰腺、结肠组织中,AMPKα、P-AMPKα蛋白均有表达,JKSQ&BZYQ老年小鼠AMPKα、P-AMPKα蛋白表达均比Contorl明显升高(P<0.05)。6、免疫荧光结果显示,JKSQ&BZYQ老年小鼠肝脏、脾脏、肾脏、胰腺、结肠中AMPKα、P-AMPKα蛋白表达均比Contorl明显增加(P<0.05)。结论:(1)金匮肾气丸与补中益气丸联用对老年小鼠体重、体温、血糖以及运动能力具有调节作用。(2)金匮肾气丸与补中益气丸联用提高老年小鼠组织中AMPKα活性,激活AMPK途径,改善衰老所致生理代谢功能的下降。	2022
硕士	补中益气汤联合生物反馈治疗功能性肛门直肠痛中气下陷证的临床疗效研究	姚佳	湖南中医药大学	湖南中医药大学	补中益气汤;;功能性肛门直肠痛;;生物反馈	目的:探讨补中益气汤联合生物反馈治疗功能性肛门直肠痛中气下陷证的临床疗效研究。方法:选择湖南中医药大学第二附属医院肛肠科2020年12月至2021年6月就诊符合功能性肛门直肠痛中气下陷证患者60例,按照随机数字表法分为对照组1、对照组2及治疗组,对照组1行生物反馈疗法,对照组2行补中益气汤治疗,治疗组行补中益气汤联合生物反馈疗法,7天为一个疗程,连续治疗3个疗程。统计分析治疗结束后三组患者治疗疗效,以及三组患者治疗前、治疗后中医证候积分、VAS疼痛评分、盆底表面肌电参数比较结果。结果:治疗组治疗总有效率高于对照组1、对照组2(p<0.05),治疗后治疗组VAS评分、中医证候积分明显低于对照组1、对照组2(p<0.05);治疗组治疗后前静息阶段、快速收缩阶段、持续收缩阶段、耐力收缩阶段、后静息阶段肌电参数比较对照组1、对照组2差异有统计学意义(p<0.05),且治疗组较对照组1比较差异有统计学意义(p<0.05);治疗组、对照组1治疗后较治疗前比较前静息阶段、快速收缩阶段、持续收缩阶段、耐力收缩阶段、后静息阶段肌电参数差异有统计学意义(p<0.05),对照组2治疗后较治疗前比较前静息阶段、快速收缩阶段、持续收缩阶段、耐力收缩阶段、后静息阶段肌电参数差异无统计学意义(p>0.05)。结论:补中益气汤联合生物反馈疗法治疗功能性肛门直肠痛中气下陷证患者疗效较好,可有效改善中医证候、减轻疼痛水平、改善盆底肌张力、帮助提高盆底肌收缩功能。	2022
硕士	补脾益气祛风活血治疗DKD-CKD3-4期的临床观察	孔敏	黑龙江省中医药科学院	黑龙江省中医药科学院	糖尿病肾脏疾病;;慢性肾脏病3-4期;;补脾益气;;祛风活血;;临床观察	目的:初步探讨和评价补脾益气祛风活血法对控制蛋白尿,延缓DKD-CKD3-4期进展的可行性和有效性。方法:本实验所有观察病例均来源于黑龙江省中医医院肾五科2020年10月-2021年10月明确诊断为脾肾亏虚兼血瘀型DKD-CKD3-4期的30例门诊及病房患者,采用饮食控制、控制血压血糖等西医对症治疗上配合补脾益气祛风活血法治疗,疗程8周。采用用药前后对照的方法观察包括患者临床症状、体征和实验室检查指标的变化情况,并对收集到的数据进行统计学分析来评价治疗效果。结果:1.补脾益气祛风活血法治疗CKD-DKD3-4期患者的临床总有效率为93.3%,其中显效7例(23.3%),有效21例(70%),无效2例(6.67%)。2.中医证候疗效:补脾益气祛风活血法治疗CKD-DKD3-4期患者的中医证候总有效率为93.3%,中医证候总积分较治疗前明显减少(P<0.05),差异有统计学意义。中医症状如腰膝酸软,倦怠乏力,面色晦暗,纳差等症状消失或有所好转。3.主要指标:治疗后与治疗前相比较,24h尿蛋白定量明显减少,差异具有统计学意义(P<0.05);血肌酐及血尿酸降低,肾小球滤过率上升,与治疗前相比,差异有统计学意义(P<0.05)。血清白蛋白、血尿素氮、血糖、血脂(TG、TC)及血常规(HB,WBC,RBC,PLT)较治疗前变化不大,差异没有统计学意义(P>0.05)。4.安全性观察指标未见异常变化。结论:1.补脾益气祛风活血法可有效改善DKD-CKD3-4期脾肾亏虚兼血瘀证患者的临床症状。2.补脾益气祛风活血法可有效降低DKD-CKD3-4期脾肾亏虚兼血瘀证患者24小时尿蛋白定量,血清肌酐及尿酸,提高肾小球滤过率,对改善肾功能有积极作用。3.补脾益气祛风活血法对血脂、血常规、肝功能、血糖无明显异常影响。	2022
